"created_at","full_text","id","user/created_at","user/name"
"2023-04-20T05:07:10.000Z","“Siemens akan mendukung OIKN melalui Studi Bersama tentang kelayakan teknis dan komersial solusi kota pintar untuk ibu kota baru Indonesia, Nusantara,"" ungkap Lamine Jendoubi, President Director and CEO, PT Siemens Indonesia.","1648916193045250048","2021-11-02T06:20:39.000Z","IKN_ID"
"2023-04-20T05:07:09.000Z","Indra juga mengajak Siemens agar segera merencanakan untuk membuka kantor di IKN sebagai wujud keseriusan Siemens dalam kontribusinya bagi IKN.","1648916189714976768","2021-11-02T06:20:39.000Z","IKN_ID"
"2023-04-20T05:07:08.000Z","...didampingi oleh Head of Business Unit Energy Generation Siemens Indonesia Andilo Harahap.

Indra menyampaikan ucapan terima kasih atas ketertarikan Siemens Energy dalam pembangunan IKN dan berharap dapat melanjutkan kerjasama dan kolaborasi yang lebih konkrit ke depannya.","1648916186569248773","2021-11-02T06:20:39.000Z","IKN_ID"
"2023-04-20T05:07:08.000Z","Kunjungan delegasi Otorita IKN selama dua hari ini menunjukan langkah cepat OIKN dalam menindaklanjuti MoU dengan Siemens. Dalam kunjungan ini, delegasi OIKN diwakili oleh Direktur Investasi dan Kemudahan Berusaha Indra Yuwana dan Chief of Urban Design Vallin Tsarina,...","1648916183243186176","2021-11-02T06:20:39.000Z","IKN_ID"
"2023-04-20T05:07:07.000Z","Siemensstadt Square merupakan lokasi dimana Siemens mengembangkan open urban district yang menggabungkan work-research-live. Siemensstadt Square menerapkan digital twin city, smart building automation, dan data analytics dalam proses desain dan manajemen kota. https://t.co/EISbZfQRIA","1648916178746871808","2021-11-02T06:20:39.000Z","IKN_ID"
"2023-04-20T05:07:03.000Z","Pasca penandatanganan MoU antara Otorita Ibu Kota Nusantara (OIKN) dengan Siemens beberapa waktu lalu, delegasi OIKN mengunjungi Siemensstadt Square, pada Rabu (19/4/2023). https://t.co/Qos3nTaqmj","1648916163873873923","2021-11-02T06:20:39.000Z","IKN_ID"
"2023-04-14T01:57:32.000Z","Perwakilan Delegasi Anggota Kongres AS, mengapresiasi progres pembangunan IKN terutama rencana mempertahankan sekitar 2/3 kawasan tetap menjadi hutan adalah sebuah peluang besar. “Ini adalah peluang untuk menciptakan sesuatu yang akan diperhatikan oleh seluruh dunia,” ungkapnya. https://t.co/bwahAs2AuN","1646694143127859200","2021-11-02T06:20:39.000Z","IKN_ID"
"2023-04-01T13:56:51.000Z","Otorita Ibu Kota Nusantara (OIKN) bersama Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) dampingi asosiasi pengusaha Jepang kunjungi lokasi pembangunan Ibu Kota Nusantara (IKN), pada Sabtu (1/4/2023). https://t.co/iCHYqJEPL8","1642164124351365120","2021-11-02T06:20:39.000Z","IKN_ID"
"2023-03-31T07:05:06.000Z","Penerapan prinsip PPLH merupakan salah satu upaya IKN untuk melestarikan serta mencegah terjadinya kerusakan lingkungan hidup.

Simak prinsip PPLH selengkapnya dalam info grafik berikut!

#KotaDuniauntukSemua #Nusantara #IbuKotaNegara #IKN #Indonesia https://t.co/7jCP8TKkOO","1641698115744071680","2021-11-02T06:20:39.000Z","IKN_ID"
"2023-03-11T10:07:48.000Z","Kepala Otorita IKN Bambang Susantono mengatakan bahwa terdapat tiga hal yang menjadi peran Unmul dalam upaya memperkuat pembangunan IKN.","1634496337109549056","2021-11-02T06:20:39.000Z","IKN_ID"
"2023-03-11T10:07:45.000Z","Agenda yang diselenggarakan di Hunian Pekerja Konstruksi (HPK) ini menjadi penandatanganan MoU pertama antara OIKN dengan perguruan tinggi yang berada di Kalimantan Timur sekaligus menjadi MoU pertama yang ditandatangani di lokasi IKN. https://t.co/JmXsczrGRm","1634496321905389569","2021-11-02T06:20:39.000Z","IKN_ID"
"2023-03-11T10:07:18.000Z","Otorita Ibu Kota Nusantara (IKN) dan Universitas Mulawarman (Unmul) menandatangani MoU perihal kerja sama pengembangan sumber daya manusia (SDM), riset, serta pemberdayaan masyarakat, pada Rabu (8/3/2023). https://t.co/sbEXXECaSO","1634496208420098054","2021-11-02T06:20:39.000Z","IKN_ID"
"2023-03-11T05:05:58.000Z","Otorita Ibu Kota Nusantara (OIKN) mengumumkan hasil seleksi administrasi pada seleksi terbuka Pegawai Pemerintah Non Pegawai Negeri (PPNPN) di Lingkungan OIKN.

Bagi peserta yang dinyatakan lulus dapat mengikuti tahapan Tes Potensi Akademik (TPA) dan psikotes. https://t.co/Jx0csHBgJ1","1634420377282805762","2021-11-02T06:20:39.000Z","IKN_ID"
"2023-03-11T03:22:55.000Z","Kepala Otorita IKN @bambangsusantono beserta jajaran mengucapkan selamat Hari Ulang Tahun Kabupaten Penajam Paser Utara ke-21.

""Penajam Paser Utara, Serambi Nusantara""
@pemkab_ppu

#KotaDuniauntukSemua #Nusantara #IbuKotaNegara #IKN #Indonesia
#HUTPPU","1634394445205622785","2021-11-02T06:20:39.000Z","IKN_ID"
"2023-03-03T09:43:09.000Z","Ibu Kota Nusantara (IKN) dirancang untuk menjadi kota berkelas dunia. Diharapkan IKN dapat menjadi ""pusat gravitasi"" ekonomi baru di Indonesia termasuk di kawasan tengah dan timur Indonesia. https://t.co/JW5PagPxs9","1631591030016425985","2021-11-02T06:20:39.000Z","IKN_ID"
"2023-03-02T09:17:03.000Z","...Ketua Satgas Pelaksanaan Pembangunan Infrastruktur IKN Danis Sumadilaga dan Dirjen Cipta Karya Kementerian PUPR Diana Kusumastuti.

#KotaDuniauntukSemua #Nusantara #IbuKotaNegara #IKN #Indonesia","1631222074982412288","2021-11-02T06:20:39.000Z","IKN_ID"
"2023-02-20T12:08:58.000Z","Sejak itu, roda ekonomi di wilayah sekitar IKN bergerak dengan cepat. Para pelaku usaha mikro kecil dan menengah (UMKM) kian merasakan dampak positifnya. 

Apa yang dirasakan oleh masyarakat di sekitar IKN? Simak selengkapnya pada slide berikut! ✨ https://t.co/S823fg2Y25","1627641458282098689","2021-11-02T06:20:39.000Z","IKN_ID"
"2023-02-20T12:08:48.000Z","Pembangunan infrastruktur dasar seperti, jalan tol, penyediaan air baku, rumah pekerja konstruksi telah dimulai di Ibu Kota Nusantara (IKN), Kabupaten Penajam Paser Utara, Kalimantan Timur pada 2022 lalu. https://t.co/CSst6XXlAG","1627641415831539713","2021-11-02T06:20:39.000Z","IKN_ID"
"2023-02-16T10:06:28.000Z","""Ini (IKN) banyak sekali disenangi oleh audience global, bahwa IKN Nusantara adalah the hope, harapan, tidak hanya untuk Indonesia tetapi juga dunia,"" kata Kepala Otorita IKN Bambang Susantono... https://t.co/lDGf8FCC1p","1626161078605578246","2021-11-02T06:20:39.000Z","IKN_ID"
"2023-02-16T10:06:21.000Z","Ibu Kota Nusantara (IKN) menjadi harapan bagi Indonesia dan dunia sebagai contoh kota yang dapat berdampingan dengan alam melalui konsep sustainable forest city dalam upaya menangani perubahan iklim. https://t.co/3Qi7slhcQW","1626161051053215744","2021-11-02T06:20:39.000Z","IKN_ID"
"2023-02-13T06:52:45.000Z","Menyikapi hal tersebut, perubahan UU IKN dipandang perlu dilakukan, yakni sebagai bentuk penguatan peraturan serta menjaga keselarasan kebijakan dalam rangka persiapan, pembangunan, pemindahan, serta penyelenggaraan Ibu Kota Negara.","1625025164827303936","2021-11-02T06:20:39.000Z","IKN_ID"
"2023-02-13T06:52:44.000Z","Seiring dengan masifnya pembangunan IKN, maka berdampak pada ketentuan dan/atau pasal dalam tubuh UU IKN. https://t.co/iFOrt8FYrJ","1625025160146485253","2021-11-02T06:20:39.000Z","IKN_ID"
"2023-02-13T06:52:37.000Z","Pembangunan Ibu Kota Nusantara (IKN) secara konsisten terus dilaksanakan sesuai dengan amanat Undang-Undang Nomor 3 Tahun 2022 tentang Ibu Kota Negara (UU IKN) dan Peraturan Presiden Nomor 63 Tahun 2022 tentang Perincian Rencana Induk IKN. https://t.co/KZB3Qyhu7z","1625025133265190912","2021-11-02T06:20:39.000Z","IKN_ID"
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
